date,employee_title,location,employee_status,review_title,pros,cons,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Mon Oct 07 2019 16:07:35 GMT-0700 (北美太平洋夏令时间), Senior Advisor,,Current Employee ,.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,5.0
Mon Oct 07 2019 21:04:25 GMT-0700 (北美太平洋夏令时间), Senior Advisor,,Former Employee ,Great company to work for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 07 2019 21:22:37 GMT-0700 (北美太平洋夏令时间), Software Engineering Manager,"Cupertino, CA",Former Employee ,Apple SE Manager,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Mon Oct 07 2019 17:09:19 GMT-0700 (北美太平洋夏令时间), Genius Administrator,,Current Employee ,Great Company!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,5.0,5.0,1.0
Mon Oct 07 2019 18:28:46 GMT-0700 (北美太平洋夏令时间), Sales Associate,,Former Employee ,Amazing,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 07 2019 04:09:19 GMT-0700 (北美太平洋夏令时间), IS&T,"Elk Grove, CA",Current Employee ,IS&T,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,4.0,5.0,5.0
Mon Oct 21 2019 06:57:29 GMT-0700 (北美太平洋夏令时间), Specialist,"New York, NY",Former Employee ,What it’s really like working at Apple,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,5.0,4.0,2.0,2.0,2.0
Fri Oct 04 2019 08:25:11 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"New York, NY",Former Employee ,Technical Specialist was a good experience.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,4.0,5.0,4.0
Sun Sep 29 2019 12:02:32 GMT-0700 (北美太平洋夏令时间), SMB Sales Representative,"Austin, TX",Current Employee ,Great Job!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,4.0,3.0,5.0
Sun Oct 20 2019 14:19:44 GMT-0700 (北美太平洋夏令时间), Sales Specialist,,Former Employee ,Just a retail job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,2.0,4.0,2.0,4.0,3.0
Tue Oct 01 2019 17:28:18 GMT-0700 (北美太平洋夏令时间), Adviser,"Sacramento, CA",Current Employee ,Great Job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,5.0,5.0,2.0
Fri Oct 18 2019 06:16:03 GMT-0700 (北美太平洋夏令时间), Lead Genius,"Boston, MA",Current Employee ,This job is OK,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,5.0,4.0,5.0,2.0
Fri Oct 04 2019 14:30:07 GMT-0700 (北美太平洋夏令时间), Business Pro,"Buffalo, NY",Current Employee ,Great entry into inside sales,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,3.0,4.0,5.0
Fri Oct 04 2019 15:44:24 GMT-0700 (北美太平洋夏令时间), AppleCare Senior Advisor,,Former Employee ,Great place to be,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,4.0
Tue Oct 01 2019 12:34:26 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Braintree, MA",Former Employee ,"Great job for flexibility, best job in retail.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,2.0,5.0,4.0,5.0,2.0
Sat Oct 19 2019 12:07:13 GMT-0700 (北美太平洋夏令时间), Technical Specialist,,Former Employee ,"Great Company, Great Benefits, Lackluster Leadership",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,4.0,3.0,5.0,1.0
Fri Oct 04 2019 08:40:48 GMT-0700 (北美太平洋夏令时间), Applecare At Home Advisor,,Former Employee ,Great Company!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Sun Sep 29 2019 13:41:10 GMT-0700 (北美太平洋夏令时间), Apple Online Support,"Atlanta, GA",Former Employee ,Wonderful job!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,3.0,4.0
Thu Oct 03 2019 17:10:21 GMT-0700 (北美太平洋夏令时间), Photonic Design Engineer,"Cupertino, CA",Former Employee ,Good but can be better,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,5.0,4.0,4.0
Fri Oct 04 2019 04:11:32 GMT-0700 (北美太平洋夏令时间), Genius,,Former Employee ,"Solid, stable employer",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Fri Oct 04 2019 07:56:48 GMT-0700 (北美太平洋夏令时间), Senior Advisor,"Cupertino, CA",Former Employee ,Good opportunity if you can wait,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,4.0,5.0,5.0,3.0
Mon Sep 30 2019 13:20:34 GMT-0700 (北美太平洋夏令时间), Expert,"Boston, MA",Former Employee ,It's retail,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,1.0,5.0,1.0,4.0,1.0
Thu Oct 03 2019 10:40:36 GMT-0700 (北美太平洋夏令时间), Software Developer,"Cupertino, CA",Former Employee ,Good to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Wed Oct 02 2019 22:49:48 GMT-0700 (北美太平洋夏令时间), Store Manager,,Former Employee ,Great place,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Thu Oct 03 2019 06:51:18 GMT-0700 (北美太平洋夏令时间), ICT5,"Sunnyvale, CA",Current Employee ,A really cool company to work for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,4.0,4.0,5.0
Thu Oct 17 2019 11:06:22 GMT-0700 (北美太平洋夏令时间), Expert,"Chicago, IL",Current Employee ,Best of the Worst,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,5.0,3.0,4.0,2.0
Tue Oct 01 2019 13:35:04 GMT-0700 (北美太平洋夏令时间), Tech Specialist,"San Diego, CA",Current Employee ,A respectable employer,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,5.0,4.0,5.0
Wed Oct 02 2019 10:17:40 GMT-0700 (北美太平洋夏令时间), Specialist,"King of Prussia, PA",Former Employee ,Great company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 01 2019 19:26:17 GMT-0700 (北美太平洋夏令时间), AHA Advisor,,Current Employee ,Pretty good job to work at while going to school,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,5.0,4.0,
Tue Oct 01 2019 21:30:14 GMT-0700 (北美太平洋夏令时间), Genius,"Trumbull, CT",Current Employee ,Good job even better people,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,5.0
Wed Oct 02 2019 11:50:03 GMT-0700 (北美太平洋夏令时间), Senior Software Engineer,"Sunnyvale, CA",Current Employee ,Not a pay master but very stable,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,3.0,3.0
Mon Sep 30 2019 21:21:01 GMT-0700 (北美太平洋夏令时间), Specialist,"New York, NY",Current Employee ,Good job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,4.0,4.0,4.0
Sun Sep 29 2019 14:26:54 GMT-0700 (北美太平洋夏令时间), Technical Expert,"Memphis, TN",Former Employee ,"Good pay, great hours, fun company.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,4.0,5.0,4.0
Mon Sep 30 2019 09:51:19 GMT-0700 (北美太平洋夏令时间), Apple At Home Advisor,,Current Employee ,Pretty Easy,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Sep 30 2019 08:37:49 GMT-0700 (北美太平洋夏令时间), Busineess Analyst,,Current Employee ,Decent,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,4.0,3.0,4.0,3.0
Mon Sep 30 2019 08:52:20 GMT-0700 (北美太平洋夏令时间), Apple Solutions Consultant,"Huntington, WV",Current Employee ,Great Company & Great Job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,3.0,5.0,4.0
Sat Oct 12 2019 08:02:27 GMT-0700 (北美太平洋夏令时间), Project Manager,,Current Employee ,Superficial culture,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,5.0,1.0,5.0,5.0,1.0
Sat Sep 28 2019 16:44:48 GMT-0700 (北美太平洋夏令时间), Apple Care Advisor,,Former Employee ,Good start,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Sun Sep 29 2019 10:15:50 GMT-0700 (北美太平洋夏令时间), Technical Support Specialist,"Buffalo, NY",Former Employee ,"Great young person under 25, not ideal long term/ career role",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,4.0,2.0,4.0,3.0
Thu Sep 26 2019 13:53:24 GMT-0700 (北美太平洋夏令时间),,, ,Enjoyable time there. Good benefits and free items awarded with Apple insignia.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 26 2019 18:27:27 GMT-0700 (北美太平洋夏令时间),,, ,Associate,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu Sep 26 2019 20:07:46 GMT-0700 (北美太平洋夏令时间), SoC Hardware Engineer,"Beaverton, OR",Current Employee ,Challenging yet fulfilling work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,4.0,4.0,5.0,3.0
Thu Sep 26 2019 18:35:29 GMT-0700 (北美太平洋夏令时间), Senior Technical Advisor,"Elk Grove, CA",Current Employee ,Great company to work at.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Thu Sep 26 2019 20:38:40 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Technical Specialist,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,3.0,5.0,4.0
Thu Oct 10 2019 19:19:30 GMT-0700 (北美太平洋夏令时间), Team Manager,,Current Employee ,Ok Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,3.0,4.0,4.0,2.0
Mon Sep 23 2019 16:28:44 GMT-0700 (北美太平洋夏令时间), Data Scientist,,Former Employee ,Good management,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Thu Sep 26 2019 02:12:28 GMT-0700 (北美太平洋夏令时间), Apple AHA,"Nashville, TN",Current Employee ,The bomb,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 26 2019 05:51:12 GMT-0700 (北美太平洋夏令时间), Seller,,Former Employee ,Perfect,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 26 2019 07:05:52 GMT-0700 (北美太平洋夏令时间), Genius,"Columbus, OH",Current Employee ,Excellent place to grow,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,4.0,3.0
Thu Sep 26 2019 11:24:35 GMT-0700 (北美太平洋夏令时间), Team Manager,"Austin, TX",Former Employee ,Great place to work most of the time,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,1.0,5.0,1.0
Tue Sep 24 2019 13:31:32 GMT-0700 (北美太平洋夏令时间), Technical Expert,,Current Employee ,Best place to work without studies.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,3.0,4.0,4.0
Tue Sep 24 2019 16:02:08 GMT-0700 (北美太平洋夏令时间), Technical Expert,,Former Employee ,Real Rollercoaster !,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,2.0,4.0,5.0,5.0,1.0
Tue Sep 24 2019 20:22:50 GMT-0700 (北美太平洋夏令时间), Apple Support Advisor,"Atlanta, GA",Former Employee ,Great place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Sep 24 2019 14:04:31 GMT-0700 (北美太平洋夏令时间), Software Developer,,Current Employee ,Good company to work for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Wed Sep 25 2019 05:58:52 GMT-0700 (北美太平洋夏令时间), Accountant,"Austin, TX",Current Employee ,Apple is a good company to work for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,3.0,3.0,4.0,2.0
Wed Sep 25 2019 12:52:17 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Cupertino, CA",Current Employee ,A company to work for!!!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Mon Sep 23 2019 14:48:01 GMT-0700 (北美太平洋夏令时间), Technical Expert,,Current Employee ,Apple review,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,4.0,4.0,4.0
Mon Sep 23 2019 20:35:33 GMT-0700 (北美太平洋夏令时间), At,,Former Employee ,Great experience and work environment for college student,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Sep 24 2019 13:09:35 GMT-0700 (北美太平洋夏令时间), Program Manager,,Current Employee ,a great company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,4.0,5.0
Mon Sep 23 2019 13:25:47 GMT-0700 (北美太平洋夏令时间), Sales Associate,"New York, NY",Current Employee ,Sales,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,5.0,5.0,5.0
Mon Sep 23 2019 16:54:35 GMT-0700 (北美太平洋夏令时间), Software Engineering Manager,"Cupertino, CA",Former Employee ,A great company to work for with amazing people and good management,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,5.0,5.0,4.0
Mon Sep 23 2019 16:54:50 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Working in Cloud infrastructure,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,3.0,3.0,3.0
Mon Sep 23 2019 21:34:25 GMT-0700 (北美太平洋夏令时间), Specialist,,Former Employee ,Fun job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,5.0,5.0,2.0
Tue Sep 24 2019 07:24:15 GMT-0700 (北美太平洋夏令时间), Specialist,"New York, NY",Former Employee ,Apple is honestly an amazing company!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,4.0,5.0,4.0
